X,Y,scalerank,featurecla,type,name,abbrev,location,gps_code,iata_code,wikipedia,natlscale,website,NATSCALE,LABELRANK,NAMEPAR,NAMEALT,DIFFASCII,NAMEASCII,ADM0CAP,CAPALT,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,CHANGED,NAMEDIFF,DIFFNOTE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,GEONAMEID,MEGANAME,LS_NAME,LS_MATCH,GN_ASCII,FEATURE_CL,FEATURE_CO,ADMIN1_COD,GN_POP,ELEVATION,GTOPO30,TIMEZONE,GEONAMESNO,UN_FID,UN_ADM0,UN_LAT,UN_LONG,CITYALT,HEX_ID,CONTINENT,adm1_id,adm1_name,adm1_type_,av_temp,av_prec,elev,landcover,city_id
-163.4150230327,54.8512113638,7,Populated place,0,False Pass,0,0,0,0,0,0,0,20,1,,,0,False Pass,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,54.85121,-163.41502,0,0,,35,35,0,1,1,-1,,False Pass,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,46,North America,4458,Alaska,State,30,964,7,10,8524
-157.3125273051,61.7609963167,6,Populated place,0,Red Devil,0,0,0,0,0,0,0,30,1,,,0,Red Devil,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,61.761,-157.31253,1,0,Changed scale rank.,25,23,0,1,1,-1,,Red Devil,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,46,North America,4458,Alaska,State,-24,506,,8,8533
-161.8389869594,60.7787379834,8,Airport,mid,Bethel,BET,runway,PABE,BET,http://en.wikipedia.org/wiki/Bethel_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,North America,4458,Alaska,State,-14,414,,10,8512
-157.8599437448,21.3088223021,2,Admin-1 capital,0,Honolulu,0,0,0,0,0,0,0,200,1,,,0,Honolulu,0,0,,0,1,United States,USA,United States of America,USA,Hawaii,US,,21.30688,-157.858,0,0,,786000,371657,522636,11,10,5856195,Honolulu,Honolulu,1,Honolulu,P,PPLA,0,371657,5,0,Pacific/Honolulu,GeoNames match general.,541,United States of America,21.32,-157.86,,50,Oceania,4412,Hawaii,State,242,785,15,13,7689
-158.0236208517,21.5030918569,7,Populated place,0,Wahiawa,0,0,0,0,0,0,0,20,1,,,0,Wahiawa,0,0,,0,0,United States,USA,United States of America,USA,Hawaii,US,,21.50309,-158.02362,4,0,Changed scale rank.,174766,15906,166524,9,6,5853992,,Wahiawa,1,Wahiawa,P,PPL,0,15906,287,0,Pacific/Honolulu,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,50,Oceania,4412,Hawaii,State,224,1350,302,13,7686
-156.5047213155,20.8914754425,7,Populated place,0,Wailuku,0,0,0,0,0,0,0,20,1,,,0,Wailuku,0,0,,0,0,United States,USA,United States of America,USA,Hawaii,US,,20.89148,-156.50472,0,0,,52148,13391,52148,8,6,5854496,,Wailuku,1,Wailuku,P,PPL,0,13391,76,0,Pacific/Honolulu,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,50,Oceania,4412,Hawaii,State,206,1674,95,13,7687
-155.983746568,19.652364632,7,Populated place,0,Kailua-Kona,0,0,0,0,0,0,0,20,1,,,0,Kailua-Kona,0,0,,0,0,United States,USA,United States of America,USA,Hawaii,US,,19.64056,-155.99556,1,0,,9870,9870,0,5,5,5847504,,,0,Kailua-Kona,P,PPL,0,9870,5,0,Pacific/Honolulu,Added from GeoNames.,0,,0,0,,50,Oceania,4412,Hawaii,State,184,1116,113,10,7688
-159.371006309,21.981512267,7,Populated place,0,Lihue,0,0,0,0,0,0,0,20,1,,,0,Lihue,0,0,,0,0,United States,USA,United States of America,USA,Hawaii,US,,21.98151,-159.37101,0,0,,15536,5853,15536,6,5,5850248,,Lihue,1,Lihue,P,PPL,0,5853,67,0,Pacific/Honolulu,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,50,Oceania,4412,Hawaii,State,229,1950,68,14,7685
-156.0408894711,19.7370991399,8,Airport,mid,Kona Int'l at Keahole,KOA,terminal,PHKO,KOA,http://en.wikipedia.org/wiki/Kona_International_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Oceania,4412,Hawaii,State,233,854,22,16,7680
-159.3490842905,21.9781243162,8,Airport,mid,Lihue,LIH,terminal,PHLI,LIH,http://en.wikipedia.org/wiki/Lihu'e_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Oceania,4412,Hawaii,State,229,1950,47,14,7681
-156.4374295814,20.8932885151,6,Airport,mid,Kahului,OGG,terminal,PHOG,OGG,http://en.wikipedia.org/wiki/Kahului_Airport,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Oceania,4412,Hawaii,State,233,739,4,13,7682
-157.8737338,21.30944444,3,Port,0,Honolulu,0,0,0,0,0,75,www.state.hi.us/dot/harbors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Oceania,4412,Hawaii,State,242,785,5,13,7684
-157.9197831738,21.332022315,2,Airport,major,Honolulu Int'l,HNL,terminal,PHNL,HNL,http://en.wikipedia.org/wiki/Honolulu_International_Airport,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Oceania,4412,Hawaii,State,242,785,9,13,7683
-159.7854367123,-21.196225589,6,Admin-1 capital,0,Avarua,0,0,0,0,0,0,0,30,0,,,0,Avarua,0,0,,0,0,New Zealand,NZL,Cook Islands,COK,,CK,,-21.25003,-159.75,1,0,Changed feature class. Changed scale rank.,5445,2525,0,4,4,-1,,Rarotonga,1,,,,0,0,0,0,,,0,,0,0,,54,Oceania,714,Rarotonga,,237,2334,,0,2488
-159.7981563084,-21.2009821725,7,Airport,mid,Rarotonga Int'l,RAR,ramp,NCRG,RAR,http://en.wikipedia.org/wiki/Rarotonga_International_Airport,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Oceania,714,Rarotonga,,237,2334,8,14,2487
-149.9002148865,61.2199699088,2,Populated place,0,Anchorage,0,0,0,0,0,0,0,200,1,,,0,Anchorage,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,61.21997,-149.90021,4,0,Location adjusted.,260283,243853,0,10,10,5879400,,Anchorage,1,Anchorage,P,PPL,0,260283,31,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,66,North America,4458,Alaska,State,20,416,,13,8558
-147.710658612,64.8369842724,3,Populated place,0,Fairbanks,0,0,0,0,0,0,0,110,1,,,0,Fairbanks,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.83698,-147.71066,4,0,Location adjusted.,56993,30224,0,8,7,5861897,,Fairbanks,1,Fairbanks,P,PPL,0,30224,136,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,66,North America,4458,Alaska,State,-34,315,,8,8557
-149.4394419779,61.581730773,7,Populated place,0,Wasilla,0,0,0,0,0,0,0,20,1,,,0,Wasilla,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,61.58173,-149.43944,1,1,Added place. Population from GeoNames.,8521,8521,0,5,5,5877641,,,2,Wasilla,P,PPL,0,8521,104,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,66,North America,4458,Alaska,State,20,429,,13,8551
-149.1126918965,61.5997141715,6,Populated place,0,Palmer,0,0,0,0,0,0,0,30,1,,,0,Palmer,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,61.59971,-149.11269,1,0,Changed scale rank.,13111,6585,12714,6,5,5871146,,Palmer,1,Palmer,P,PPL,0,6585,71,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,66,North America,4458,Alaska,State,15,436,,10,8554
-151.2580131449,60.5543516227,6,Populated place,0,Kenai,0,0,0,0,0,0,0,30,1,,,0,Kenai,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.55435,-151.25801,1,0,Changed scale rank.,7610,5551,3332,5,5,5866063,,Kenai,1,Kenai,P,PPL,0,7610,22,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,66,North America,4458,Alaska,State,11,508,,13,8556
-150.1094269226,62.3237785025,8,Populated place,0,Talkeetna,0,0,0,0,0,0,0,10,1,,,0,Talkeetna,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.32378,-150.10943,1,1,Added place. Population from GeoNames.,1078,1078,0,3,3,5875745,,,2,Talkeetna,P,PPL,0,1078,106,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,66,North America,4458,Alaska,State,8,659,,7,8542
-156.926995282,64.733295511,6,Populated place,0,Galena,0,0,0,0,0,0,0,30,1,,,0,Galena,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.7333,-156.927,1,0,Changed scale rank.,500,470,0,2,2,-1,,Galena,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-46,350,,0,8555
-148.9140993672,63.733098164,7,Populated place,0,Denali Park,0,0,0,0,0,0,0,20,1,,,0,Denali Park,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,63.7331,-148.9141,0,0,,1826,300,0,3,2,-1,,Denali Park,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-43,387,,8,8552
-152.078789919,65.1718733919,8,Populated place,0,Tanana,0,0,0,0,0,0,0,10,1,,,0,Tanana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,65.17187,-152.07879,0,0,,308,275,0,2,2,-1,,Tanana,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-53,333,,10,8548
-148.9507896342,63.3915944612,8,Populated place,0,Cantwell,0,0,0,0,0,0,0,10,1,,,0,Cantwell,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,63.39159,-148.95079,0,0,,222,222,0,2,2,-1,,Cantwell,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-43,425,,7,8545
-156.880977419,66.9072455029,8,Populated place,0,Kobuk,0,0,0,0,0,0,0,10,1,,,0,Kobuk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.90725,-156.88098,0,0,,151,151,0,1,1,-1,,Kobuk,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-76,283,,8,8541
-155.5957845479,62.9568147981,7,Populated place,0,McGrath,0,0,0,0,0,0,0,20,1,,,0,McGrath,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.95681,-155.59578,0,0,,138,138,0,1,1,-1,,McGrath,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-34,442,,8,8549
-157.7008498556,64.8802891227,8,Populated place,0,Koyukuk,0,0,0,0,0,0,0,10,1,,,0,Koyukuk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.88029,-157.70085,0,0,,101,101,0,1,1,-1,,Koyukuk,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-49,339,,8,8540
-152.6454995137,66.5654834179,8,Populated place,0,Allakaket,0,0,0,0,0,0,0,10,1,,,0,Allakaket,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.56548,-152.6455,0,0,,97,97,0,1,1,-1,,Allakaket,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-72,332,,8,8547
-154.2549878357,66.0491841829,7,Populated place,0,Hughes,0,0,0,0,0,0,0,20,1,,,0,Hughes,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.04918,-154.25499,0,0,,78,78,0,1,1,-1,,Hughes,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-69,409,,8,8550
-149.0930031758,64.5637968131,8,Populated place,0,Nenana,0,0,0,0,0,0,0,10,1,,,0,Nenana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.5638,-149.093,0,0,,75,75,0,1,1,-1,,Nenana,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-40,301,,8,8546
-152.3121865255,63.8828306266,8,Populated place,0,Lake Minchumina,0,0,0,0,0,0,0,10,1,,,0,Lake Minchumina,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,63.88283,-152.31219,0,0,,32,32,0,1,1,-1,,Lake Minchumina,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-36,335,,11,8544
-150.1074890564,67.4104706005,7,Populated place,0,Wiseman,0,0,0,0,0,0,0,20,1,,,0,Wiseman,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,67.41047,-150.10749,0,0,,14,14,0,1,1,-1,,Wiseman,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,-87,285,,3,8553
-150.0727624939,62.0796848746,8,Populated place,0,Montana,0,0,0,0,0,0,0,10,1,,,0,Montana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.07968,-150.07276,0,0,,10,10,0,1,1,-1,,Montana,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,66,North America,4458,Alaska,State,11,601,,7,8543
-149.8877503,61.23555556,4,Port,0,Anchorage,0,0,0,0,0,50,www.muni.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,North America,4458,Alaska,State,20,416,,0,8539
-147.8657211208,64.8180981117,3,Airport,major,Fairbanks Int'l,FAI,terminal,PAFA,FAI,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,North America,4458,Alaska,State,-28,312,,10,8537
-149.9817251006,61.1728936745,2,Airport,major,Anchorage Int'l,ANC,terminal,PALH,ANC,http://en.wikipedia.org/wiki/Lake_Hood_Seaplane_Base,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,North America,4458,Alaska,State,20,416,,13,8538
-152.4069869405,57.7899983918,3,Populated place,0,Kodiak,0,0,0,0,0,0,0,110,1,,,0,Kodiak,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,57.79,-152.40699,0,0,,9461,6148,9122,5,5,5866583,,Kodiak,1,Kodiak,P,PPL,0,6148,15,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,67,North America,4458,Alaska,State,45,1632,9,1,8562
-151.5482796651,59.6429343863,7,Populated place,0,Homer,0,0,0,0,0,0,0,20,1,,,0,Homer,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,59.64293,-151.54828,0,0,,6560,3483,3012,5,4,5864145,,Homer,1,Homer,P,PPL,0,6560,29,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,67,North America,4458,Alaska,State,25,689,59,10,8561
-154.897196698,59.7203456819,7,Populated place,0,Newhalen,0,0,0,0,0,0,0,20,1,,,0,Newhalen,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,59.72035,-154.8972,0,0,,160,160,0,1,1,-1,,Newhalen,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,67,North America,4458,Alaska,State,12,667,27,3,8560
-154.4550273051,57.5722855826,7,Populated place,0,Karluk,0,0,0,0,0,0,0,20,1,,,0,Karluk,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,57.57229,-154.45503,0,0,,96,96,0,1,1,-1,,Karluk,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,67,North America,4458,Alaska,State,30,1077,,0,8559
-155.0900273051,19.6999977813,4,Populated place,0,Hilo,0,0,0,0,0,0,0,50,1,,,0,Hilo,0,0,,0,0,United States,USA,United States of America,USA,Hawaii,US,,19.7,-155.09003,0,0,,52391,43050,52391,8,7,5855927,,Hilo,1,Hilo,P,PPL,0,43050,18,0,Pacific/Honolulu,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,71,Oceania,4412,Hawaii,State,220,4258,88,2,7691
-155.0396297334,19.7147976869,6,Airport,mid,Hilo Int'l,ITO,terminal,PHTO,ITO,http://en.wikipedia.org/wiki/Hilo_International_Airport,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,Oceania,4412,Hawaii,State,220,4258,19,14,7690
-149.5666693542,-17.5333626111,4,Admin-0 region capital,0,Papeete,0,0,0,0,0,0,0,50,0,,,0,Papeete,0,0,,0,0,French Republic,FRA,French Polynesia,PYF,,PF,,-17.53336,-149.56667,1,0,Changed scale rank.,131695,26017,117985,9,7,4033936,,Papeete,1,Papeete,P,PPLC,0,26357,0,10,Pacific/Tahiti,GeoNames match general.,0,,0,0,,74,Oceania,3355,Windward Islands,,238,2057,,10,6084
-149.6097579324,-17.559457766,7,Airport,mid,Tahiti Faa'a Int'l,PPT,terminal,NTAA,PPT,http://en.wikipedia.org/wiki/Faa'a_International_Airport,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Oceania,3355,Windward Islands,,238,2057,7,12,6082
-151.75,-16.51666667,7,Port,0,Bora-Bora,0,0,0,0,0,10,www.portdepapeete.pf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Oceania,3356,Leeward Islands,,265,2020,,0,6085
-149.5696702,-17.53111111,5,Port,0,Papeete,0,0,0,0,0,30,www.portdepapeete.pf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,Oceania,3355,Windward Islands,,238,2057,,10,6083
-148.6693597839,70.2921810091,3,Populated place,0,Prudhoe Bay,0,0,0,0,0,0,0,110,1,,,0,Prudhoe Bay,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,70.29218,-148.66936,0,0,,2500,2174,0,4,4,-1,,Prudhoe Bay,0,,,,0,0,0,0,,"Top 50 ranks with no GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,87,North America,4458,Alaska,State,-112,151,,10,8567
-145.2737789327,66.5646824332,6,Populated place,0,Fort Yukon,0,0,0,0,0,0,0,30,1,,,0,Fort Yukon,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,66.56468,-145.27378,1,0,Changed scale rank.,833,833,235,2,2,-1,,Fort Yukon,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,87,North America,4458,Alaska,State,-62,185,,10,8566
-143.6029131735,70.0878555161,6,Populated place,0,Kaktovik,0,0,0,0,0,0,0,30,1,,,0,Kaktovik,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,70.08786,-143.60291,1,0,Location adjusted. Changed scale rank.,101,101,0,1,1,-1,,Kaktovik,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,87,North America,4458,Alaska,State,-122,136,,0,8565
-144.0605196553,65.825890319,7,Populated place,0,Circle,0,0,0,0,0,0,0,20,1,,,0,Circle,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,65.82589,-144.06052,4,0,Changed scale rank.,100,100,0,1,1,-1,,Circle,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,87,North America,4458,Alaska,State,-58,209,,9,8564
-148.457855,70.19751,8,Airport,mid,Deadhorse,SCC,ramp,PASC,SCC,http://en.wikipedia.org/wiki/Deadhorse_Airport,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,North America,4458,Alaska,State,-111,153,,10,8563
-149.4699827494,60.1261607047,6,Populated place,0,Seward,0,0,0,0,0,0,0,30,1,,,0,Seward,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.12616,-149.46998,1,0,Population from GeoNames. Changed scale rank.,2900,2900,0,4,4,5873776,,Seward,0,Seward,P,PPL,0,2900,27,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,88,North America,4458,Alaska,State,29,1354,,8,8574
-146.3482869893,61.1359957063,3,Populated place,0,Valdez,0,0,0,0,0,0,0,110,1,,,0,Valdez,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,61.136,-146.34829,4,0,Location adjusted.,4036,2530,0,4,4,5877389,,Valdez,1,Valdez,P,PPL,0,4036,30,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,88,North America,4458,Alaska,State,-5,1097,,10,8576
-145.7574961771,60.5427761018,6,Populated place,0,Cordova,0,0,0,0,0,0,0,30,1,,,0,Cordova,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.54278,-145.7575,1,0,Changed scale rank.,2257,988,903,4,2,5859888,,Cordova,1,Cordova,P,PPL,0,2257,25,0,America/Juneau,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,88,North America,4458,Alaska,State,26,1823,,0,8575
-145.8421938497,64.1525299267,8,Populated place,0,Big Delta,0,0,0,0,0,0,0,10,1,,,0,Big Delta,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,64.15253,-145.84219,0,0,,591,591,0,2,2,-1,,Big Delta,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,88,North America,4458,Alaska,State,-28,305,,0,8571
-148.6776796895,60.7841567171,8,Populated place,0,Whittier,0,0,0,0,0,0,0,10,1,,,0,Whittier,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,60.78416,-148.67768,0,0,,177,177,0,1,1,-1,,Whittier,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,88,North America,4458,Alaska,State,3,1035,,0,8569
-143.3464030375,63.3857033479,7,Populated place,0,Tanacross,0,0,0,0,0,0,0,20,1,,,0,Tanacross,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,63.3857,-143.3464,0,0,,136,136,0,1,1,-1,,Tanacross,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,88,North America,4458,Alaska,State,-42,278,,8,8573
-145.3821960876,62.271352762,8,Populated place,0,Gulkana,0,0,0,0,0,0,0,10,1,,,0,Gulkana,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,62.27135,-145.3822,0,0,,119,119,0,1,1,-1,,Gulkana,0,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,88,North America,4458,Alaska,State,-30,282,,8,8570
-139.7272182637,59.5473071484,7,Populated place,0,Yakutat,0,0,0,0,0,0,0,20,1,,,0,Yakutat,0,0,,0,0,United States,USA,United States of America,USA,Alaska,US,,59.54731,-139.72722,0,0,,109,109,0,1,1,-1,,Yakutat,1,,,,0,0,0,0,,"No GeoNames match due to small population, not in GeoNames, or poor NEV placement.",0,,0,0,,88,North America,4458,Alaska,State,38,3383,34,5,8572
-145.7563604,60.55,6,Port,0,Cordova,0,0,0,0,0,20,www.cityofcordova.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,North America,4458,Alaska,State,26,1823,,11,8568
-135.049984377,60.7167189729,3,Admin-1 capital,0,Whitehorse,0,0,0,0,0,0,0,110,2,,,0,Whitehorse,0,0,,0,0,Canada,CAN,Canada,CAN,Yukon,CA,,60.71672,-135.04998,4,0,Location adjusted.,23276,23272,0,7,7,6180550,,Whitehorse,1,Whitehorse,P,PPL,12,23272,707,630,America/Whitehorse,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,108,North America,579,Yukon,Territory,-11,270,,10,1554
-133.6999892598,68.3499739778,6,Populated place,0,Inuvik,0,0,0,0,0,0,0,30,2,,,0,Inuvik,0,0,,0,0,Canada,CAN,Canada,CAN,Northwest Territories,CA,,68.34997,-133.69999,1,0,Population from GeoNames. Changed scale rank.,3022,3022,0,4,4,5983607,,Inuvik,0,Inuvik,P,PPL,13,3022,0,15,America/Inuvik,Geonames ascii name + lat.d + long.d matching.,0,,0,0,,108,North America,578,Northwest Territories,Territory,-93,233,,7,1537
-139.4166687438,64.0666436962,4,Populated place,0,Dawson City,0,0,0,0,0,0,0,50,2,,,0,Dawson,0,0,,0,0,Canada,CAN,Canada,CAN,Yukon,CA,,64.06664,-139.41667,4,0,Location adjusted.,1319,1319,0,3,3,6943713,,Dawson,0,,,,0,0,0,0,,"Top 50 ranks with partial GeoNames match, requires more research.",0,,0,0,,108,North America,579,Yukon,Territory,-59,308,,8,1553
-134.8949809183,67.4915250846,7,Populated place,0,Fort McPherson,0,0,0,0,0,0,0,20,2,,,0,Fort McPherson,0,0,,0,0,Canada,CAN,Canada,CAN,Northwest Territories,CA,,67.49153,-134.89498,4,0,Population from GeoNames.,1069,1069,0,3,3,5955898,,Fort McPherson,0,Fort McPherson,P,PPLL,13,1069,0,21,America/Inuvik,GeoNames match with ascii name + lat + long whole numbers.,0,,0,0,,108,North America,578,Northwest Territories,Territory,-85,325,,8,1536
